season,as_of_week,team_id,team_name,wins_to_date,points_to_date,sim_wins_mean,playoff_odds,title_odds,sim_seed_mean
2025,0,1,Phil 1010 Prof: Hurts MTW 10-12,0.0,0.0,6.509333333333333,0.476,0.06733333333333333,6.304666666666667
2025,0,2,Jauantanomo Bay,0.0,0.0,7.216,0.6633333333333333,0.136,5.014666666666667
2025,0,3,Sahit on my face,0.0,0.0,7.0553333333333335,0.6026666666666667,0.08,5.538666666666667
2025,0,4,OhPlzMrsRobinson,0.0,0.0,6.858,0.5786666666666667,0.09133333333333334,5.682
2025,0,5,Free Win,0.0,0.0,6.929333333333333,0.5766666666666667,0.098,5.634
2025,0,6,Ladd's McCaffrican Boutte,0.0,0.0,7.489333333333334,0.7033333333333334,0.13133333333333333,4.758
2025,0,7,Padma's Pack,0.0,0.0,7.923333333333333,0.802,0.16866666666666666,3.9806666666666666
2025,0,8,"Sahit, I don't have kik, stop",0.0,0.0,6.8853333333333335,0.586,0.092,5.660666666666667
2025,0,9,Karma is the guy on the Chiefs,0.0,0.0,6.886,0.5753333333333334,0.09266666666666666,5.742666666666667
2025,0,10,Boswell That Ends Well,0.0,0.0,6.248,0.436,0.042666666666666665,6.684
2025,1,1,Phil 1010 Prof: Hurts MTW 10-12,0.0,102.48,7.666,0.7686666666666667,0.18666666666666668,4.256
2025,1,2,Jauantanomo Bay,1.0,112.42,7.534,0.714,0.118,4.755333333333334
2025,1,3,Sahit on my face,1.0,98.68,7.3646666666666665,0.632,0.07866666666666666,5.302666666666667
2025,1,4,OhPlzMrsRobinson,0.0,95.42,6.320666666666667,0.47933333333333333,0.06466666666666666,6.410666666666667
2025,1,5,Free Win,0.0,109.78,6.81,0.5986666666666667,0.094,5.682
2025,1,6,Ladd's McCaffrican Boutte,1.0,133.06,7.720666666666666,0.752,0.12933333333333333,4.356
2025,1,7,Padma's Pack,1.0,131.16,7.624,0.7373333333333333,0.15,4.414
2025,1,8,"Sahit, I don't have kik, stop",1.0,114.72,7.118,0.6333333333333333,0.092,5.383333333333334
2025,1,9,Karma is the guy on the Chiefs,0.0,86.54,6.256666666666667,0.4106666666666667,0.06,6.768
2025,1,10,Boswell That Ends Well,0.0,104.02,5.585333333333334,0.274,0.02666666666666667,7.672
2025,2,1,Phil 1010 Prof: Hurts MTW 10-12,0.0,218.22,7.205333333333333,0.71,0.19466666666666665,4.841333333333333
2025,2,2,Jauantanomo Bay,2.0,214.3,8.11,0.794,0.14666666666666667,4.023333333333333
2025,2,3,Sahit on my face,2.0,218.18,7.835333333333334,0.7413333333333333,0.07866666666666666,4.717333333333333
2025,2,4,OhPlzMrsRobinson,0.0,194.01999999999998,5.615333333333333,0.286,0.032,7.623333333333333
2025,2,5,Free Win,1.0,240.58,7.128666666666667,0.6473333333333333,0.132,5.232666666666667
2025,2,6,Ladd's McCaffrican Boutte,1.0,240.26,7.112666666666667,0.6206666666666667,0.08066666666666666,5.374
2025,2,7,Padma's Pack,1.0,234.07999999999998,7.1226666666666665,0.6426666666666667,0.12,5.146
2025,2,8,"Sahit, I don't have kik, stop",1.0,232.62,6.559333333333333,0.504,0.08333333333333333,6.128666666666667
2025,2,9,Karma is the guy on the Chiefs,1.0,249.92000000000002,6.522666666666667,0.48133333333333334,0.059333333333333335,6.203333333333333
2025,2,10,Boswell That Ends Well,1.0,243.76,6.788,0.5726666666666667,0.07266666666666667,5.71
2025,3,1,Phil 1010 Prof: Hurts MTW 10-12,1.0,335.76,7.417333333333334,0.748,0.184,4.748666666666667
2025,3,2,Jauantanomo Bay,2.0,300.86,7.645333333333333,0.714,0.114,4.924
2025,3,3,Sahit on my face,3.0,336.3,8.403333333333334,0.824,0.09066666666666667,3.997333333333333
2025,3,4,OhPlzMrsRobinson,0.0,313.67999999999995,5.461333333333333,0.26466666666666666,0.034666666666666665,7.680666666666666
2025,3,5,Free Win,2.0,370.5,7.950666666666667,0.8166666666666667,0.17066666666666666,4.048
2025,3,6,Ladd's McCaffrican Boutte,2.0,370.67999999999995,7.800666666666666,0.7886666666666666,0.128,4.216666666666667
2025,3,7,Padma's Pack,2.0,390.4,7.63,0.782,0.15333333333333332,4.178
2025,3,8,"Sahit, I don't have kik, stop",1.0,372.72,5.259333333333333,0.198,0.016666666666666666,8.020666666666667
2025,3,9,Karma is the guy on the Chiefs,1.0,335.84000000000003,5.964666666666667,0.35,0.035333333333333335,7.062
2025,3,10,Boswell That Ends Well,1.0,359.38,6.467333333333333,0.514,0.07266666666666667,6.124
2025,4,1,Phil 1010 Prof: Hurts MTW 10-12,1.0,431.15999999999997,6.758666666666667,0.594,0.14066666666666666,5.77
2025,4,2,Jauantanomo Bay,3.0,449.16,7.582,0.6966666666666667,0.07266666666666667,5.060666666666667
2025,4,3,Sahit on my face,3.0,466.02,8.047333333333333,0.7973333333333333,0.11066666666666666,4.358
2025,4,4,OhPlzMrsRobinson,0.0,431.37999999999994,4.836,0.16666666666666666,0.016666666666666666,8.419333333333332
2025,4,5,Free Win,3.0,530.02,8.652666666666667,0.9226666666666666,0.19466666666666665,2.954
2025,4,6,Ladd's McCaffrican Boutte,2.0,470.05999999999995,7.440666666666667,0.7346666666666667,0.132,4.832
2025,4,7,Padma's Pack,3.0,542.36,8.54,0.9226666666666666,0.216,2.8993333333333333
2025,4,8,"Sahit, I don't have kik, stop",2.0,498.14000000000004,5.864,0.31066666666666665,0.021333333333333333,7.336
2025,4,9,Karma is the guy on the Chiefs,1.0,448.38000000000005,5.898666666666666,0.3453333333333333,0.04466666666666667,7.156666666666666
2025,4,10,Boswell That Ends Well,2.0,523.96,6.38,0.5093333333333333,0.050666666666666665,6.214
2025,5,1,Phil 1010 Prof: Hurts MTW 10-12,2.0,588.46,6.783333333333333,0.614,0.14333333333333334,5.626
2025,5,2,Jauantanomo Bay,4.0,571.6800000000001,7.782,0.718,0.05266666666666667,4.958666666666667
2025,5,3,Sahit on my face,3.0,585.4399999999999,6.996,0.544,0.03133333333333333,6.064
2025,5,4,OhPlzMrsRobinson,0.0,540.18,4.56,0.10733333333333334,0.008,8.704666666666666
2025,5,5,Free Win,4.0,654.4399999999999,9.127333333333333,0.9746666666666667,0.252,2.3333333333333335
2025,5,6,Ladd's McCaffrican Boutte,3.0,616.14,7.181333333333333,0.6693333333333333,0.07466666666666667,5.418
2025,5,7,Padma's Pack,3.0,667.08,8.354666666666667,0.9153333333333333,0.21,3.1866666666666665
2025,5,8,"Sahit, I don't have kik, stop",2.0,614.08,6.274,0.4666666666666667,0.05466666666666667,6.461333333333333
2025,5,9,Karma is the guy on the Chiefs,1.0,559.7,4.792,0.112,0.012,8.634
2025,5,10,Boswell That Ends Well,3.0,656.44,8.149333333333333,0.8786666666666667,0.16133333333333333,3.6133333333333333
2025,6,1,Phil 1010 Prof: Hurts MTW 10-12,3.0,730.58,7.998666666666667,0.914,0.19666666666666666,4.027333333333333
2025,6,2,Jauantanomo Bay,5.0,717.46,8.511333333333333,0.912,0.059333333333333335,4.1193333333333335
2025,6,3,Sahit on my face,3.0,671.78,6.386666666666667,0.408,0.014,6.810666666666667
2025,6,4,OhPlzMrsRobinson,1.0,650.66,3.936,0.03333333333333333,0.0013333333333333333,9.279333333333334
2025,6,5,Free Win,5.0,791.4,10.121333333333334,0.9933333333333333,0.29133333333333333,1.776
2025,6,6,Ladd's McCaffrican Boutte,3.0,743.0799999999999,6.866,0.6513333333333333,0.054,5.652
2025,6,7,Padma's Pack,4.0,805.48,9.009333333333334,0.978,0.286,2.259333333333333
2025,6,8,"Sahit, I don't have kik, stop",2.0,725.62,5.449333333333334,0.2986666666666667,0.025333333333333333,7.240666666666667
2025,6,9,Karma is the guy on the Chiefs,1.0,647.4000000000001,4.866666666666666,0.11,0.004,8.395333333333333
2025,6,10,Boswell That Ends Well,3.0,765.08,6.854666666666667,0.7013333333333334,0.068,5.44
2025,7,1,Phil 1010 Prof: Hurts MTW 10-12,3.0,831.12,7.217333333333333,0.7553333333333333,0.186,5.22
2025,7,2,Jauantanomo Bay,5.0,855.1,8.100666666666667,0.8426666666666667,0.046,4.519333333333333
2025,7,3,Sahit on my face,3.0,754.4,6.448666666666667,0.346,0.012,6.899333333333334
2025,7,4,OhPlzMrsRobinson,1.0,733.64,3.548,0.008,0.0,9.42
2025,7,5,Free Win,6.0,944.88,9.668,0.986,0.16133333333333333,2.2146666666666666
2025,7,6,Ladd's McCaffrican Boutte,4.0,870.0999999999999,8.501333333333333,0.948,0.198,3.5813333333333333
2025,7,7,Padma's Pack,5.0,926.14,9.526666666666667,0.9913333333333333,0.314,2.0686666666666667
2025,7,8,"Sahit, I don't have kik, stop",3.0,850.96,6.102,0.3606666666666667,0.03333333333333333,6.773333333333333
2025,7,9,Karma is the guy on the Chiefs,1.0,771.94,3.7093333333333334,0.011333333333333334,0.0006666666666666666,9.176666666666666
2025,7,10,Boswell That Ends Well,4.0,936.1400000000001,7.178,0.7506666666666667,0.048666666666666664,5.126666666666667
2025,8,1,Phil 1010 Prof: Hurts MTW 10-12,3.0,937.6800000000001,6.57,0.6886666666666666,0.12666666666666668,5.772666666666667
2025,8,2,Jauantanomo Bay,5.0,958.26,7.732666666666667,0.872,0.09,4.61
2025,8,3,Sahit on my face,3.0,852.38,5.790666666666667,0.21066666666666667,0.012,7.725333333333333
2025,8,4,OhPlzMrsRobinson,2.0,852.2,4.3933333333333335,0.042666666666666665,0.0013333333333333333,9.184
2025,8,5,Free Win,6.0,1076.36,9.733333333333333,0.9986666666666667,0.276,1.774
2025,8,6,Ladd's McCaffrican Boutte,4.0,977.78,7.182,0.8186666666666667,0.12733333333333333,5.035333333333333
2025,8,7,Padma's Pack,6.0,1063.76,9.892,0.9973333333333333,0.2653333333333333,1.736
2025,8,8,"Sahit, I don't have kik, stop",4.0,991.24,5.642,0.2653333333333333,0.01,7.396
2025,8,9,Karma is the guy on the Chiefs,2.0,894.22,5.166666666666667,0.154,0.016,8.038666666666666
2025,8,10,Boswell That Ends Well,5.0,1083.66,7.897333333333333,0.952,0.07533333333333334,3.728
2025,9,1,Phil 1010 Prof: Hurts MTW 10-12,3.0,1062.92,5.876666666666667,0.4,0.04466666666666667,7.012
2025,9,2,Jauantanomo Bay,5.0,1065.36,7.031333333333333,0.644,0.04466666666666667,5.862
2025,9,3,Sahit on my face,4.0,967.14,6.324,0.3406666666666667,0.010666666666666666,7.331333333333333
2025,9,4,OhPlzMrsRobinson,3.0,1021.1,4.886,0.08333333333333333,0.004666666666666667,8.91
2025,9,5,Free Win,6.0,1185.32,9.056666666666667,0.9973333333333333,0.356,1.78
2025,9,6,Ladd's McCaffrican Boutte,5.0,1098.04,7.757333333333333,0.9093333333333333,0.17533333333333334,4.211333333333333
2025,9,7,Padma's Pack,6.0,1175.68,8.783333333333333,0.9873333333333333,0.13266666666666665,2.6733333333333333
2025,9,8,"Sahit, I don't have kik, stop",4.0,1100.94,5.842,0.33066666666666666,0.021333333333333333,7.294666666666667
2025,9,9,Karma is the guy on the Chiefs,3.0,1016.04,5.934,0.32,0.05333333333333334,7.301333333333333
2025,9,10,Boswell That Ends Well,6.0,1232.3600000000001,8.508666666666667,0.9873333333333333,0.15666666666666668,2.624
2025,10,1,Phil 1010 Prof: Hurts MTW 10-12,4.0,1189.24,6.423333333333333,0.5686666666666667,0.08866666666666667,6.136
2025,10,2,Jauantanomo Bay,5.0,1189.6,7.080666666666667,0.6993333333333334,0.078,5.572
2025,10,3,Sahit on my face,5.0,1081.24,6.9126666666666665,0.47933333333333333,0.016666666666666666,6.417333333333334
2025,10,4,OhPlzMrsRobinson,3.0,1119.1,4.4366666666666665,0.018,0.002,9.492
2025,10,5,Free Win,7.0,1333.52,9.184,1.0,0.33666666666666667,1.67
2025,10,6,Ladd's McCaffrican Boutte,5.0,1214.58,6.855333333333333,0.6506666666666666,0.06266666666666666,5.828666666666667
2025,10,7,Padma's Pack,6.0,1301.42,8.462666666666667,0.9813333333333333,0.15533333333333332,2.9793333333333334
2025,10,8,"Sahit, I don't have kik, stop",5.0,1234.64,6.480666666666667,0.5173333333333333,0.03866666666666667,6.314666666666667
2025,10,9,Karma is the guy on the Chiefs,3.0,1098.26,5.344,0.08533333333333333,0.005333333333333333,8.592666666666666
2025,10,10,Boswell That Ends Well,7.0,1406.7400000000002,8.82,1.0,0.216,1.9973333333333334
2025,11,1,Phil 1010 Prof: Hurts MTW 10-12,4.0,1274.34,5.791333333333333,0.30533333333333335,0.043333333333333335,7.203333333333333
2025,11,2,Jauantanomo Bay,5.0,1299.76,6.449333333333334,0.5506666666666666,0.04533333333333334,6.357333333333333
2025,11,3,Sahit on my face,5.0,1186.46,6.448666666666667,0.344,0.013333333333333334,7.152666666666667
2025,11,4,OhPlzMrsRobinson,3.0,1234.02,4.210666666666667,0.004666666666666667,0.0,9.604
2025,11,5,Free Win,8.0,1459.26,9.718666666666667,1.0,0.36666666666666664,1.4166666666666667
2025,11,6,Ladd's McCaffrican Boutte,6.0,1337.1,7.241333333333333,0.8526666666666667,0.10066666666666667,4.984
2025,11,7,Padma's Pack,7.0,1438.7,9.111333333333333,1.0,0.29933333333333334,2.1493333333333333
2025,11,8,"Sahit, I don't have kik, stop",6.0,1343.2800000000002,7.125333333333334,0.8186666666666667,0.056666666666666664,5.1273333333333335
2025,11,9,Karma is the guy on the Chiefs,4.0,1220.84,5.661333333333333,0.124,0.009333333333333334,8.228
2025,11,10,Boswell That Ends Well,7.0,1509.5600000000002,8.242,1.0,0.06533333333333333,2.7773333333333334
2025,12,1,Phil 1010 Prof: Hurts MTW 10-12,4.0,1368.1999999999998,4.788666666666667,0.006666666666666667,0.0,9.250666666666667
2025,12,2,Jauantanomo Bay,6.0,1396.84,6.963333333333333,0.672,0.03866666666666667,5.968
2025,12,3,Sahit on my face,6.0,1297.22,6.886,0.46266666666666667,0.03266666666666666,6.404
2025,12,4,OhPlzMrsRobinson,4.0,1392.98,4.890666666666666,0.023333333333333334,0.0,9.018666666666666
2025,12,5,Free Win,8.0,1602.02,9.403333333333334,1.0,0.41333333333333333,1.4046666666666667
2025,12,6,Ladd's McCaffrican Boutte,6.0,1458.9199999999998,7.188,0.8726666666666667,0.17066666666666666,4.711333333333333
2025,12,7,Padma's Pack,8.0,1590.8200000000002,9.264666666666667,1.0,0.25266666666666665,1.7893333333333334
2025,12,8,"Sahit, I don't have kik, stop",6.0,1439.2400000000002,6.673333333333333,0.7066666666666667,0.037333333333333336,5.713333333333333
2025,12,9,Karma is the guy on the Chiefs,5.0,1357.9199999999998,6.132,0.256,0.028666666666666667,7.564
2025,12,10,Boswell That Ends Well,7.0,1627.3200000000002,7.81,1.0,0.026,3.176
2025,13,1,Phil 1010 Prof: Hurts MTW 10-12,5.0,1495.8999999999999,5.4013333333333335,0.0,0.0,8.876
2025,13,2,Jauantanomo Bay,6.0,1497.48,6.580666666666667,0.44266666666666665,0.042666666666666665,6.864
2025,13,3,Sahit on my face,7.0,1408.76,7.365333333333333,0.62,0.015333333333333332,5.382666666666666
2025,13,4,OhPlzMrsRobinson,4.0,1518.54,4.419333333333333,0.0,0.0,9.758
2025,13,5,Free Win,9.0,1744.9,9.598666666666666,1.0,0.30933333333333335,1.0126666666666666
2025,13,6,Ladd's McCaffrican Boutte,6.0,1555.6599999999999,6.586666666666667,0.5846666666666667,0.04733333333333333,5.948
2025,13,7,Padma's Pack,8.0,1668.94,8.724666666666666,1.0,0.4246666666666667,2.164
2025,13,8,"Sahit, I don't have kik, stop",7.0,1547.3800000000003,7.275333333333333,0.9893333333333333,0.05266666666666667,4.624
2025,13,9,Karma is the guy on the Chiefs,6.0,1492.9599999999998,6.413333333333333,0.36333333333333334,0.012666666666666666,7.083333333333333
2025,13,10,Boswell That Ends Well,7.0,1742.1200000000001,7.634666666666667,1.0,0.09533333333333334,3.287333333333333
2025,14,1,Phil 1010 Prof: Hurts MTW 10-12,5.0,1578.8,5.0,0.0,0.0,10.0
2025,14,2,Jauantanomo Bay,6.0,1582.28,6.0,0.0,0.0,8.0
2025,14,3,Sahit on my face,8.0,1550.42,8.0,1.0,0.03,3.0
2025,14,4,OhPlzMrsRobinson,5.0,1606.78,5.0,0.0,0.0,9.0
2025,14,5,Free Win,10.0,1903.0600000000002,10.0,1.0,0.37533333333333335,1.0
2025,14,6,Ladd's McCaffrican Boutte,7.0,1673.2199999999998,7.0,1.0,0.10933333333333334,6.0
2025,14,7,Padma's Pack,9.0,1805.2,9.0,1.0,0.364,2.0
2025,14,8,"Sahit, I don't have kik, stop",7.0,1678.8600000000004,7.0,1.0,0.04933333333333333,5.0
2025,14,9,Karma is the guy on the Chiefs,6.0,1608.9999999999998,6.0,0.0,0.0,7.0
2025,14,10,Boswell That Ends Well,7.0,1853.3600000000001,7.0,1.0,0.072,4.0
